2018-03-27 14:14:05,873 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Amiga 1200 | introduced=1992-10-01 | discontinued=1996-01-01 | companyId=Commodore International
2018-03-27 14:14:05,873 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 1040 STf | introduced=1986-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,873 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 520 ST | introduced=1985-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,873 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 520 STfm | introduced=1986-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,874 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 1040 STe | introduced=1989-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,874 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari MEGA STe | introduced=1991-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,874 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 520 ST+ | introduced=1985-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,874 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 520 STm | introduced=1985-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,874 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 130 ST | introduced=1985-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,874 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 260 ST | introduced=1985-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,875 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari MEGA ST | introduced=1987-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,875 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 520 STf | introduced=1986-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,875 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 1040 STfm | introduced=1986-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,875 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 2080 ST | introduced=1986-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,875 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 260 ST+ | introduced=1985-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,875 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Atari 4160 STe | introduced=1988-01-01 | discontinued=null | companyId=null
2018-03-27 14:14:05,875 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=TRS-80 Color Computer 2 | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,876 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=TRS-80 Color Computer 3 | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,876 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=TRS-80 Model 1 | introduced=1977-01-01 | discontinued=null | companyId=Tandy Corporation
2018-03-27 14:14:05,876 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Timex Sinclair 2068 | introduced=1983-11-01 | discontinued=1984-04-01 | companyId=Timex Sinclair
2018-03-27 14:14:05,876 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=ZX Spectrum | introduced=1982-01-01 | discontinued=null | companyId=Sinclair Research Ltd
2018-03-27 14:14:05,876 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Xerox Star | introduced=1981-01-01 | discontinued=null | companyId=Xerox
2018-03-27 14:14:05,876 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Xerox Alto | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,876 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Acorn Archimedes | introduced=null | discontinued=null | companyId=Acorn computer
2018-03-27 14:14:05,877 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Nintendo Entertainment System | introduced=null | discontinued=null | companyId=Nintendo
2018-03-27 14:14:05,877 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Super Nintendo Entertainment System | introduced=1991-08-01 | discontinued=1999-01-01 | companyId=Nintendo
2018-03-27 14:14:05,877 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Super Famicom | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,877 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Nintendo GameCube | introduced=null | discontinued=null | companyId=Nintendo
2018-03-27 14:14:05,877 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Game Boy line | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,877 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=PlayStation | introduced=1994-12-03 | discontinued=null | companyId=Sony
2018-03-27 14:14:05,877 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=PlayStation 2 | introduced=2000-03-24 | discontinued=null | companyId=Sony
2018-03-27 14:14:05,877 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=Game & Watch | introduced=null | discontinued=null | companyId=Nintendo
2018-03-27 14:14:05,878 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=EDSAC | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,878 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=IBM System/4 Pi | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,878 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=IBM AP-101 | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,878 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=IBM TC-1 | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,878 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=IBM AP-101B | introduced=null | discontinued=null | companyId=null
2018-03-27 14:14:05,878 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=IBM AP-101S | introduced=null | discontinued=null | companyId=IBM
2018-03-27 14:14:05,878 [DEBUG] (ComputerDAO.java:listComputer:102) toComputer :  | name=ProLiant | introduced=null | discontinued=null | companyId=Hewlett-Packard
